"id","created_at","updated_at","name","description","display","dataset_query","visualization_settings","creator_id","database_id","table_id","query_type","archived","collection_id","public_uuid","made_public_by_id","enable_embedding","embedding_params","cache_ttl","result_metadata","collection_position","entity_id","parameters","parameter_mappings","collection_preview","metabase_version","type","initially_published_at","cache_invalidated_at","last_used_at","view_count","archived_directly","dataset_query_metrics_v2_migration_backup","source_card_id","dashboard_id","card_schema","document_id"
386,"2025-05-05 04:26:22.127437+00","2025-05-05 04:27:04.499796+00","Poor Candidates  with their corresponding Marks",NULL,"table","{""database"":1,""type"":""query"",""query"":{""fields"":[[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}],[""field"",""name"",{""base-type"":""type/Text""}],[""field"",""marks"",{""base-type"":""type/BigInteger""}]],""order-by"":[[""desc"",[""field"",""marks"",{""base-type"":""type/BigInteger""}]]],""source-table"":""card__340"",""filter"":[""="",[""field"",""remark"",{""base-type"":""type/Text""}],""POOR""]}}","{""table.columns"":[{""name"":""_mb_row_id"",""enabled"":false},{""name"":""name"",""enabled"":true},{""name"":""marks"",""enabled"":true}],""table.cell_column"":""marks""}",13,1,776,"query",True,42,NULL,NULL,False,NULL,NULL,"[{""database_type"":""BIGINT"",""semantic_type"":""type/PK"",""table_id"":776,""name"":""_mb_row_id"",""source"":""fields"",""field_ref"":[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}],""effective_type"":""type/BigInteger"",""id"":7620,""position"":0,""visibility_type"":""normal"",""display_name"":""_mb_row_id"",""base_type"":""type/BigInteger""},{""database_type"":""CHARACTER VARYING"",""table_id"":776,""name"":""name"",""source"":""fields"",""field_ref"":[""field"",""name"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7619,""position"":1,""visibility_type"":""normal"",""display_name"":""Name"",""base_type"":""type/Text""},{""database_type"":""BIGINT"",""table_id"":776,""name"":""marks"",""source"":""fields"",""field_ref"":[""field"",""marks"",{""base-type"":""type/BigInteger""}],""effective_type"":""type/BigInteger"",""id"":7624,""position"":7,""visibility_type"":""normal"",""display_name"":""Marks"",""base_type"":""type/BigInteger""}]",NULL,"CIK62y2wSaMTQK6fwyd-s","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-05 04:26:22.127437+00",0,False,NULL,NULL,NULL,20,NULL
387,"2025-05-05 04:26:22.127437+00","2025-05-05 04:27:04.499796+00","Passed Candidates  with their corresponding Marks",NULL,"table","{""database"":1,""type"":""query"",""query"":{""fields"":[[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}],[""field"",""name"",{""base-type"":""type/Text""}],[""field"",""marks"",{""base-type"":""type/BigInteger""}]],""order-by"":[[""desc"",[""field"",""marks"",{""base-type"":""type/BigInteger""}]]],""source-table"":""card__340"",""filter"":[""="",[""field"",""remark"",{""base-type"":""type/Text""}],""PASS""]}}","{""table.columns"":[{""name"":""_mb_row_id"",""enabled"":false},{""name"":""name"",""enabled"":true},{""name"":""marks"",""enabled"":true}],""table.cell_column"":""marks""}",13,1,776,"query",True,42,NULL,NULL,False,NULL,NULL,"[{""database_type"":""BIGINT"",""semantic_type"":""type/PK"",""table_id"":776,""name"":""_mb_row_id"",""source"":""fields"",""field_ref"":[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}],""effective_type"":""type/BigInteger"",""id"":7620,""position"":0,""visibility_type"":""normal"",""display_name"":""_mb_row_id"",""base_type"":""type/BigInteger""},{""database_type"":""CHARACTER VARYING"",""table_id"":776,""name"":""name"",""source"":""fields"",""field_ref"":[""field"",""name"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7619,""position"":1,""visibility_type"":""normal"",""display_name"":""Name"",""base_type"":""type/Text""},{""database_type"":""BIGINT"",""table_id"":776,""name"":""marks"",""source"":""fields"",""field_ref"":[""field"",""marks"",{""base-type"":""type/BigInteger""}],""effective_type"":""type/BigInteger"",""id"":7624,""position"":7,""visibility_type"":""normal"",""display_name"":""Marks"",""base_type"":""type/BigInteger""}]",NULL,"C9EDlaU1HznCo78JQ2FIx","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-05 04:26:22.127437+00",0,False,NULL,NULL,NULL,20,NULL
388,"2025-05-05 04:26:22.127437+00","2025-05-05 04:27:04.499796+00","Candidates  Performance Overview by Venue ",NULL,"bar","{""database"":1,""type"":""query"",""query"":{""aggregation"":[[""distinct"",[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}]]],""breakout"":[[""field"",""venue"",{""base-type"":""type/Text""}],[""field"",""remark"",{""base-type"":""type/Text""}]],""source-table"":""card__340""}}","{""table.columns"":[{""name"":""count"",""enabled"":true},{""name"":""venue"",""enabled"":true},{""name"":""remark"",""enabled"":true}],""table.cell_column"":""marks"",""pivot_table.column_split"":{""rows"":[[""field"",""remark"",{""base-type"":""type/Text""}]],""columns"":[[""field"",""venue"",{""base-type"":""type/Text""}]],""values"":[[""aggregation"",0]]},""pivot_table.column_widths"":{""leftHeaderWidths"":[83],""totalLeftHeaderWidths"":83,""valueHeaderWidths"":{}},""graph.show_values"":false,""graph.y_axis.title_text"":""Remark Counts"",""graph.dimensions"":[""venue"",""remark""],""graph.metrics"":[""count""]}",13,1,776,"query",True,42,NULL,NULL,False,NULL,NULL,"[{""semantic_type"":null,""name"":""venue"",""field_ref"":[""field"",""venue"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7618,""visibility_type"":""normal"",""display_name"":""Venue"",""fingerprint"":{""global"":{""distinct-count"":23,""nil%"":0},""type"":{""type/Text"":{""percent-json"":0,""percent-url"":0,""percent-email"":0,""percent-state"":0,""average-length"":6.173076923076923}}},""base_type"":""type/Text""},{""semantic_type"":null,""name"":""remark"",""field_ref"":[""field"",""remark"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7617,""visibility_type"":""normal"",""display_name"":""Remark"",""fingerprint"":{""global"":{""distinct-count"":3,""nil%"":0},""type"":{""type/Text"":{""percent-json"":0,""percent-url"":0,""percent-email"":0,""percent-state"":0,""average-length"":4}}},""base_type"":""type/Text""},{""display_name"":""Distinct values of _mb_row_id"",""semantic_type"":""type/Quantity"",""field_ref"":[""aggregation"",0],""base_type"":""type/BigInteger"",""effective_type"":""type/BigInteger"",""name"":""count"",""fingerprint"":{""global"":{""distinct-count"":20,""nil%"":0},""type"":{""type/Number"":{""min"":1,""q1"":1.6818181818181817,""q3"":8.82842712474619,""max"":74,""sd"":13.204334495615313,""avg"":7.8076923076923075}}}}]",NULL,"CmmK3E2r5_38hutSXf8qD","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-05 04:26:22.127437+00",0,False,NULL,NULL,NULL,20,NULL
389,"2025-05-05 04:26:22.127437+00","2025-05-05 04:27:04.499796+00","Candidate Age group Performance overview",NULL,"line","{""database"":1,""type"":""query"",""query"":{""joins"":[{""strategy"":""left-join"",""alias"":""Candidate Results Report 2025 3 - age"",""condition"":[""="",[""field"",""age"",{""base-type"":""type/BigInteger""}],[""field"",7621,{""base-type"":""type/BigInteger"",""join-alias"":""Candidate Results Report 2025 3 - age""}]],""source-table"":""card__340""}],""aggregation"":[[""distinct"",[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}]]],""breakout"":[[""field"",7617,{""base-type"":""type/Text"",""join-alias"":""Candidate Results Report 2025 3 - age""}],[""field"",""age_group"",{""base-type"":""type/Text""}]],""source-table"":""card__353""}}","{""graph.show_goal"":false,""graph.y_axis.title_text"":""Remark Counts"",""pivot_table.column_split"":{""rows"":[[""field"",7617,{""base-type"":""type/Text"",""join-alias"":""Candidate Results Report 2025 3 - age""}]],""columns"":[[""field"",""age_group"",{""base-type"":""type/Text""}]],""values"":[[""aggregation"",0]]},""graph.show_values"":true,""pivot_table.column_widths"":{""leftHeaderWidths"":[240],""totalLeftHeaderWidths"":240,""valueHeaderWidths"":{}},""graph.series_order_dimension"":""remark"",""graph.x_axis.title_text"":""Age group"",""graph.y_axis.scale"":""linear"",""graph.label_value_frequency"":""all"",""graph.metrics"":[""count""],""graph.y_axis.unpin_from_zero"":true,""graph.label_value_formatting"":""auto"",""graph.series_order"":[{""key"":""PASS"",""color"":""#84BB4C"",""enabled"":true,""name"":""PASS""},{""key"":""FAIL"",""color"":""#ED6E6E"",""enabled"":true,""name"":""FAIL""},{""key"":""POOR"",""color"":""#A989C5"",""enabled"":true,""name"":""POOR""}],""column_settings"":{""[\""name\"",\""remark\""]"":{""column_title"":""Remark""}},""graph.y_axis.auto_range"":false,""graph.dimensions"":[""age_group"",""remark""]}",13,1,NULL,"query",True,42,NULL,NULL,False,NULL,NULL,"[{""description"":null,""semantic_type"":""type/Category"",""coercion_strategy"":null,""name"":""remark"",""settings"":null,""fk_target_field_id"":null,""field_ref"":[""field"",7617,{""base-type"":""type/Text"",""join-alias"":""Candidate Results Report 2025 3 - age""}],""effective_type"":""type/Text"",""id"":7617,""visibility_type"":""normal"",""display_name"":""Candidate Results Report 2025 3 - age → Remark"",""fingerprint"":{""global"":{""distinct-count"":3,""nil%"":0},""type"":{""type/Text"":{""percent-json"":0,""percent-url"":0,""percent-email"":0,""percent-state"":0,""average-length"":4}}},""base_type"":""type/Text""},{""display_name"":""age_group"",""field_ref"":[""field"",""age_group"",{""base-type"":""type/Text""}],""base_type"":""type/Text"",""effective_type"":""type/Text"",""name"":""age_group"",""fingerprint"":{""global"":{""distinct-count"":1,""nil%"":0},""type"":{""type/Text"":{""percent-json"":0,""percent-url"":0,""percent-email"":0,""percent-state"":0,""average-length"":5}}},""semantic_type"":null},{""display_name"":""Distinct values of _mb_row_id"",""semantic_type"":""type/Quantity"",""field_ref"":[""aggregation"",0],""base_type"":""type/BigInteger"",""effective_type"":""type/BigInteger"",""name"":""count"",""fingerprint"":{""global"":{""distinct-count"":8,""nil%"":0},""type"":{""type/Number"":{""min"":46,""q1"":70,""q3"":161.59591794226543,""max"":174,""sd"":49.373013321494206,""avg"":123.22222222222223}}}}]",NULL,"xHls3FrDrG-AY5dSe-vvR","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-05 04:26:22.127437+00",0,False,NULL,NULL,NULL,20,NULL
390,"2025-05-05 04:27:52.862099+00","2025-05-05 04:27:52.862099+00","Poor Remarked Candidates - Duplicate",NULL,"scalar","{""database"":1,""type"":""query"",""query"":{""aggregation"":[[""distinct"",[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}]]],""source-table"":""card__340"",""filter"":[""="",[""field"",""remark"",{""base-type"":""type/Text""}],""POOR""]}}","{""table.columns"":[{""name"":""count"",""enabled"":true}],""table.cell_column"":""marks""}",13,1,776,"query",False,32,NULL,NULL,False,NULL,NULL,"[{""display_name"":""Distinct values of _mb_row_id"",""semantic_type"":""type/Quantity"",""field_ref"":[""aggregation"",0],""base_type"":""type/BigInteger"",""effective_type"":""type/BigInteger"",""name"":""count"",""fingerprint"":{""global"":{""distinct-count"":1,""nil%"":0},""type"":{""type/Number"":{""min"":50,""q1"":50,""q3"":50,""max"":50,""sd"":null,""avg"":50}}}}]",NULL,"3_Zjhrrl5gbStb6C-Fepw","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-06 05:48:13.845628+00",7,False,NULL,NULL,NULL,20,NULL
391,"2025-05-05 04:27:52.862099+00","2025-05-05 04:27:52.862099+00","Top 10 Poor Performer - Duplicate",NULL,"table","{""database"":1,""type"":""query"",""query"":{""breakout"":[[""field"",""name"",{""base-type"":""type/Text""}],[""field"",""marks"",{""base-type"":""type/BigInteger""}],[""field"",""exam_type"",{""base-type"":""type/Text""}]],""order-by"":[[""asc"",[""field"",7624,{""base-type"":""type/BigInteger""}]]],""limit"":10,""source-table"":""card__340"",""filter"":[""="",[""field"",""remark"",{""base-type"":""type/Text""}],""POOR""]}}","{""table.cell_column"":""marks"",""table.pivot_column"":""exam_type""}",13,1,776,"query",False,32,NULL,NULL,False,NULL,NULL,"[{""database_type"":""CHARACTER VARYING"",""table_id"":776,""name"":""name"",""source"":""breakout"",""field_ref"":[""field"",""name"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7619,""position"":1,""visibility_type"":""normal"",""display_name"":""Name"",""base_type"":""type/Text""},{""database_type"":""BIGINT"",""table_id"":776,""name"":""marks"",""source"":""breakout"",""field_ref"":[""field"",""marks"",{""base-type"":""type/BigInteger""}],""effective_type"":""type/BigInteger"",""id"":7624,""position"":7,""visibility_type"":""normal"",""display_name"":""Marks"",""base_type"":""type/BigInteger""},{""database_type"":""CHARACTER VARYING"",""table_id"":776,""name"":""exam_type"",""source"":""breakout"",""field_ref"":[""field"",""exam_type"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7625,""position"":6,""visibility_type"":""normal"",""display_name"":""Exam Type"",""base_type"":""type/Text""}]",NULL,"riVpXIag_fG0VKgrfqz86","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-06 05:48:13.845628+00",7,False,NULL,NULL,NULL,20,NULL
392,"2025-05-05 04:27:52.862099+00","2025-05-05 04:27:52.862099+00","Failed Candidates  with their corresponding Marks - Duplicate",NULL,"table","{""database"":1,""type"":""query"",""query"":{""fields"":[[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}],[""field"",""name"",{""base-type"":""type/Text""}],[""field"",""marks"",{""base-type"":""type/BigInteger""}]],""order-by"":[[""desc"",[""field"",""marks"",{""base-type"":""type/BigInteger""}]]],""source-table"":""card__340"",""filter"":[""="",[""field"",""remark"",{""base-type"":""type/Text""}],""FAIL""]}}","{""table.columns"":[{""name"":""_mb_row_id"",""enabled"":false},{""name"":""name"",""enabled"":true},{""name"":""marks"",""enabled"":true}],""table.cell_column"":""marks""}",13,1,776,"query",False,32,NULL,NULL,False,NULL,NULL,"[{""database_type"":""BIGINT"",""semantic_type"":""type/PK"",""table_id"":776,""name"":""_mb_row_id"",""source"":""fields"",""field_ref"":[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}],""effective_type"":""type/BigInteger"",""id"":7620,""position"":0,""visibility_type"":""normal"",""display_name"":""_mb_row_id"",""base_type"":""type/BigInteger""},{""database_type"":""CHARACTER VARYING"",""table_id"":776,""name"":""name"",""source"":""fields"",""field_ref"":[""field"",""name"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7619,""position"":1,""visibility_type"":""normal"",""display_name"":""Name"",""base_type"":""type/Text""},{""database_type"":""BIGINT"",""table_id"":776,""name"":""marks"",""source"":""fields"",""field_ref"":[""field"",""marks"",{""base-type"":""type/BigInteger""}],""effective_type"":""type/BigInteger"",""id"":7624,""position"":7,""visibility_type"":""normal"",""display_name"":""Marks"",""base_type"":""type/BigInteger""}]",NULL,"aNK8AgLXQwGAIefmMBYxn","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-06 05:48:13.845628+00",7,False,NULL,NULL,NULL,20,NULL
393,"2025-05-05 04:27:52.862099+00","2025-05-05 04:27:52.862099+00","Exam type Candidate Performance Overview - Duplicate",NULL,"bar","{""database"":1,""type"":""query"",""query"":{""aggregation"":[[""distinct"",[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}]]],""breakout"":[[""field"",""exam_type"",{""base-type"":""type/Text""}],[""field"",""remark"",{""base-type"":""type/Text""}]],""source-table"":""card__340""}}","{""table.columns"":[{""name"":""count"",""enabled"":true},{""name"":""exam_type"",""enabled"":true},{""name"":""remark"",""enabled"":true}],""table.cell_column"":""marks"",""pivot_table.column_split"":{""rows"":[[""field"",""remark"",{""base-type"":""type/Text""}]],""columns"":[[""field"",""exam_type"",{""base-type"":""type/Text""}]],""values"":[[""aggregation"",0]]},""pivot_table.column_widths"":{""leftHeaderWidths"":[83],""totalLeftHeaderWidths"":83,""valueHeaderWidths"":{}},""graph.show_values"":true,""graph.y_axis.title_text"":""Remark Counts"",""graph.dimensions"":[""exam_type"",""remark""],""graph.metrics"":[""count""]}",13,1,776,"query",False,32,NULL,NULL,False,NULL,NULL,"[{""semantic_type"":""type/Category"",""name"":""exam_type"",""field_ref"":[""field"",""exam_type"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7625,""visibility_type"":""normal"",""display_name"":""Exam Type"",""fingerprint"":{""global"":{""distinct-count"":3,""nil%"":0},""type"":{""type/Text"":{""percent-json"":0,""percent-url"":0,""percent-email"":0,""percent-state"":0,""average-length"":5}}},""base_type"":""type/Text""},{""semantic_type"":null,""name"":""remark"",""field_ref"":[""field"",""remark"",{""base-type"":""type/Text""}],""effective_type"":""type/Text"",""id"":7617,""visibility_type"":""normal"",""display_name"":""Remark"",""fingerprint"":{""global"":{""distinct-count"":3,""nil%"":0},""type"":{""type/Text"":{""percent-json"":0,""percent-url"":0,""percent-email"":0,""percent-state"":0,""average-length"":4}}},""base_type"":""type/Text""},{""display_name"":""Distinct values of _mb_row_id"",""semantic_type"":""type/Quantity"",""field_ref"":[""aggregation"",0],""base_type"":""type/BigInteger"",""effective_type"":""type/BigInteger"",""name"":""count"",""fingerprint"":{""global"":{""distinct-count"":7,""nil%"":0},""type"":{""type/Number"":{""min"":2,""q1"":3.414213562373095,""q3"":104.5,""max"":178,""sd"":75.44676458082404,""avg"":50.75}}}}]",NULL,"gjFA5DhryIQgBL_QAfqf4","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-06 05:48:13.845628+00",7,False,NULL,NULL,NULL,20,NULL
394,"2025-05-05 04:27:52.862099+00","2025-05-05 04:27:52.862099+00","Examined Candidates - Duplicate",NULL,"scalar","{""database"":1,""type"":""query"",""query"":{""aggregation"":[[""distinct"",[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}]]],""source-table"":""card__340""}}","{""table.columns"":[{""name"":""count"",""enabled"":true}],""table.cell_column"":""marks""}",13,1,776,"query",False,32,NULL,NULL,False,NULL,NULL,"[{""display_name"":""Distinct values of _mb_row_id"",""semantic_type"":""type/Quantity"",""field_ref"":[""aggregation"",0],""base_type"":""type/BigInteger"",""effective_type"":""type/BigInteger"",""name"":""count"",""fingerprint"":{""global"":{""distinct-count"":1,""nil%"":0},""type"":{""type/Number"":{""min"":406,""q1"":406,""q3"":406,""max"":406,""sd"":null,""avg"":406}}}}]",NULL,"1-IsicnRzgqu-rcjhx91B","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-06 05:48:13.845628+00",7,False,NULL,NULL,NULL,20,NULL
395,"2025-05-05 04:27:52.862099+00","2025-05-05 04:27:52.862099+00","Exam Date Candidates Performance Summary - Duplicate",NULL,"pivot","{""database"":1,""type"":""query"",""query"":{""aggregation"":[[""distinct"",[""field"",""_mb_row_id"",{""base-type"":""type/BigInteger""}]]],""breakout"":[[""field"",""remark"",{""base-type"":""type/Text""}],[""field"",""exam_date"",{""base-type"":""type/Date"",""temporal-unit"":""month""}]],""source-table"":""card__340""}}","{""table.columns"":[{""name"":""count"",""enabled"":true},{""name"":""remark"",""enabled"":true},{""name"":""exam_date"",""enabled"":true}],""table.cell_column"":""marks"",""pivot_table.column_split"":{""rows"":[[""field"",""exam_date"",{""base-type"":""type/Date"",""temporal-unit"":""month""}]],""columns"":[[""field"",""remark"",{""base-type"":""type/Text""}]],""values"":[[""aggregation"",0]]},""pivot_table.column_widths"":{""leftHeaderWidths"":[141],""totalLeftHeaderWidths"":141,""valueHeaderWidths"":{""0"":80,""1"":80,""2"":80,""3"":80}},""column_settings"":{""[\""name\"",\""remark\""]"":{""pivot_table.column_sort_order"":null},""[\""name\"",\""exam_date\""]"":{""date_abbreviate"":true}}}",13,1,776,"query",False,32,NULL,NULL,False,NULL,NULL,"[{""semantic_type"":null,""name"":""remark"",""field_ref"":[""expression"",""pivot-grouping""],""effective_type"":""type/Text"",""id"":7617,""visibility_type"":""normal"",""display_name"":""pivot-grouping"",""fingerprint"":{""global"":{""distinct-count"":1,""nil%"":0},""type"":{""type/Number"":{""min"":3,""q1"":3,""q3"":3,""max"":3,""sd"":null,""avg"":3}}},""base_type"":""type/Integer""},{""semantic_type"":""type/Quantity"",""name"":""exam_date"",""field_ref"":[""aggregation"",0],""effective_type"":""type/Date"",""id"":7623,""visibility_type"":""normal"",""display_name"":""Distinct values of _mb_row_id"",""fingerprint"":{""global"":{""distinct-count"":1,""nil%"":0},""type"":{""type/Number"":{""min"":406,""q1"":406,""q3"":406,""max"":406,""sd"":null,""avg"":406}}},""base_type"":""type/BigInteger""}]",NULL,"42iS_ouepp15eYgjaIFk6","[]","[]",True,"v0.50.28 (3179ef2)","question",NULL,NULL,"2025-05-06 05:48:13.899495+00",7,False,NULL,NULL,NULL,20,NULL
